"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72505394728","2024-06-06T02:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.65","69","69","0.02","-RA:02 BR:1 |RA |RA",,,"100","29.62","OVC:08 7","29.48","2.50","69","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11106/06/24 02:51:02 METAR KNYC 060751Z VRB04KT 2 1/2SM -RA BR OVC007 21/21 A2965 RMK AO2 SLP031 P0002 T02060206 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T03:05:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.64","69","69","T","-RA:02 BR:1 |RA |RA",,,"100",,"OVC:08 6","29.47","4.00","69","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10006/06/24 03:05:02 SPECI KNYC 060805Z VRB04KT 4SM -RA BR OVC006 21/21 A2964 RMK AO2 P0000 T02060206 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T03:26:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.64","69","69","0.02","RA:02 BR:1 |RA |RA",,,"100",,"OVC:08 6","29.47","1.75","69","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10306/06/24 03:26:02 SPECI KNYC 060826Z VRB03KT 1 3/4SM RA BR OVC006 21/21 A2964 RMK AO2 P0002 T02060206 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T03:36:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.63","69","69","0.05","-RA:02 BR:1 |RA |RA",,,"100",,"BKN:07 6 OVC:08 23","29.46","3.00","69","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10706/06/24 03:36:02 SPECI KNYC 060836Z VRB04KT 3SM -RA BR BKN006 OVC023 21/21 A2963 RMK AO2 P0005 T02060206 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T03:49:00","FM-16","6",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.62","70","70",,"-RA:02 BR:1 |RA |RA",,,"100",,"BKN:07 7 OVC:08 19","29.45","2.50","70","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10606/06/24 03:49:02 SPECI KNYC 060849Z VRB04KT 2 1/2SM -RA BR BKN007 OVC019 21/21 A2962 RMK AO2 P0006 $ FIBI","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T03:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.62","69","69","0.09","RA:02 BR:1 |RA |RA","+0.06","6","100","29.59","BKN:07 7 BKN:07 17 OVC:08 23","29.45","2.00","69","140",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13206/06/24 03:51:02 METAR KNYC 060851Z 14005KT 2SM RA BR BKN007 BKN017 OVC023 21/21 A2962 RMK AO2 SLP021 P0006 60010 T02060206 56022 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T03:58:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","69","69","0.03","-RA:02 BR:1 |RA |RA",,,"100",,"SCT:04 7 BKN:07 12 OVC:08 25","29.44","1.75","69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11806/06/24 03:58:02 SPECI KNYC 060858Z      KT 1 3/4SM -RA BR SCT007 BKN012 OVC025 21/21 A2961 RMK AO2 P0003 T02060206 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T04:05:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","69","69","0.04","-RA:02 BR:1 |RA |RA",,,"100",,"BKN:07 10 OVC:08 20","29.44","2.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10706/06/24 04:05:02 SPECI KNYC 060905Z 00000KT 2SM -RA BR BKN010 OVC020 21/21 A2961 RMK AO2 P0004 T02060206 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T04:10:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","69","69","0.05","-RA:02 BR:1 |RA |RA",,,"100",,"FEW:02 7 BKN:07 10 OVC:08 16","29.44","3.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11406/06/24 04:10:02 SPECI KNYC 060910Z 00000KT 3SM -RA BR FEW007 BKN010 OVC016 21/21 A2961 RMK AO2 P0005 T02060206 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T04:23:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","69","69","0.07","-RA:02 BR:1 |RA |RA",,,"100",,"BKN:07 10 OVC:08 15","29.44","2.00","69","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10706/06/24 04:23:02 SPECI KNYC 060923Z 00000KT 2SM -RA BR BKN010 OVC015 21/21 A2961 RMK AO2 P0007 T02060206 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T04:41:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","70","70","0.11","-RA:02 BR:1 |RA |RA",,,"100",,"OVC:08 8","29.44","3.00","70","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10006/06/24 04:41:02 SPECI KNYC 060941Z 00000KT 3SM -RA BR OVC008 21/21 A2961 RMK AO2 P0011 T02110211 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T04:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","70","70","0.08","-RA:02 BR:1 |RA |RA",,,"100","29.58","OVC:08 8","29.44","6.00","70","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10706/06/24 04:51:02 METAR KNYC 060951Z 00000KT 6SM -RA BR OVC008 21/21 A2961 RMK AO2 SLP018 P0011 T02110211 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T05:22:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","70","70","T","-RA:02 BR:1 |RA |RA",,,"100",,"FEW:02 7 BKN:07 24 OVC:08 30","29.44","4.00","70","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12506/06/24 05:22:02 SPECI KNYC 061022Z 00000KT 4SM -RA BR FEW007 BKN024 OVC030 21/21 A2961 RMK AO2 RAE0957B13 P0000 T02110211 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T05:40:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","70","70","T","BR:1 ||",,,"100",,"FEW:02 7 SCT:04 31 OVC:08 43","29.44","4.00","70","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12406/06/24 05:40:02 SPECI KNYC 061040Z 00000KT 4SM BR FEW007 SCT031 OVC043 21/21 A2961 RMK AO2 RAE0957B13E26 P0000 T02110211 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T05:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","70","70","T","BR:1 ||",,,"100","29.58","FEW:02 33 OVC:08 43","29.44","4.00","70","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12406/06/24 05:51:02 METAR KNYC 061051Z 00000KT 4SM BR FEW033 OVC043 21/21 A2961 RMK AO2 RAE0957B13E26 SLP018 P0000 T02110211 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T06:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.61","72","72","0.00",,"+0.01","6","100","29.58","OVC:08 41","29.44","8.00","72","290",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12406/06/24 06:51:02 METAR KNYC 061151Z 29003KT 8SM OVC041 22/22 A2961 RMK AO2 SLP018 60021 70038 T02220222 10222 20206 56003 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T07:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.60","72","73","0.00",,,,"96","29.57","BKN:07 14","29.43","8.00","72","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09406/06/24 07:51:02 METAR KNYC 061251Z 00000KT 8SM BKN014 23/22 A2960 RMK AO2 SLP014 T02280222 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T08:26:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.60","72","74",,,,,"94",,"BKN:07 16 BKN:07 23","29.43","9.00","73","260",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09406/06/24 08:26:02 SPECI KNYC 061326Z 26005KT 9SM BKN016 BKN023 23/22 A2960 RMK AO2 T02330222 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T08:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.60","72","74","0.00",,,,"94","29.57","OVC:08 22","29.43","10.00","73","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09506/06/24 08:51:02 METAR KNYC 061351Z VRB05KT 10SM OVC022 23/22 A2960 RMK AO2 SLP014 T02330222 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T09:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","72","76","0.00",,"+0.02","6","88","29.56","BKN:07 21 BKN:07 27","29.42","10.00","73","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10806/06/24 09:51:02 METAR KNYC 061451Z 00000KT 10SM BKN021 BKN027 24/22 A2959 RMK AO2 SLP010 T02440222 56006 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T10:49:00","FM-16","6",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.60","72","77",,,,,"83",,"FEW:02 21 SCT:04 28 BKN:07 35","29.43","10.00","74","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09706/06/24 10:49:02 SPECI KNYC 061549Z 00000KT 10SM FEW021 SCT028 BKN035 25/22 A2960 RMK AO2 $ FIBI","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T10:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.60","72","77","0.00",,,,"85","29.57","SCT:04 27 BKN:07 35","29.43","10.00","74","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10206/06/24 10:51:02 METAR KNYC 061551Z 00000KT 10SM SCT027 BKN035 25/22 A2960 RMK AO2 SLP012 T02500222 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T11:01:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.60","72","78",,,,,"82",,"FEW:02 21 BKN:07 27 BKN:07 33","29.43","10.00","74","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10206/06/24 11:01:02 SPECI KNYC 061601Z 00000KT 10SM FEW021 BKN027 BKN033 26/22 A2960 RMK AO2 T02560222 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T11:15:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","73","77",,,,,"88",,"SCT:04 26 BKN:07 35","29.42","10.00","74","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09506/06/24 11:15:02 SPECI KNYC 061615Z 00000KT 10SM SCT026 BKN035 25/23 A2959 RMK AO2 T02500228 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T11:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.59","72","78","0.00",,,,"82","29.55","FEW:02 27 BKN:07 35 BKN:07 41","29.42","10.00","74","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10906/06/24 11:51:02 METAR KNYC 061651Z 00000KT 10SM FEW027 BKN035 BKN041 26/22 A2959 RMK AO2 SLP008 T02560222 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T12:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.56","71","81","0.00",,"+0.04","8","72","29.53","FEW:02 60","29.39","10.00","74","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11306/06/24 12:51:02 METAR KNYC 061751Z VRB03KT 10SM FEW060 27/22 A2956 RMK AO2 SLP000 T02720217 10272 20217 58012 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T13:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","71","78","0.04","-RA:02 |RA |RA",,,"79","29.49","SCT:04 33 BKN:07 42 BKN:07 50","29.35","4.00","73","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12406/06/24 13:51:02 METAR KNYC 061851Z VRB03KT 4SM -RA SCT033 BKN042 BKN050 26/22 A2952 RMK AO2 RAB51 SLP987 P0000 T02560217 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T13:55:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","72","76","0.01","RA:02 BR:1 |RA |RA",,,"88",,"BKN:07 33 BKN:07 40 OVC:08 70","29.35","1.75V","73","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12706/06/24 13:55:02 SPECI KNYC 061855Z VRB03KT 1 3/4SM RA BR BKN033 BKN040 OVC070 24/22 A2952 RMK AO2 VIS 1/2V5 P0001 T02440222 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T14:05:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","73","73","0.09","+RA:02 FG:2 |FG RA |RA",,,"100",,"FEW:02 17 BKN:07 35 OVC:08 46","29.37","0.50","73","230",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11606/06/24 14:05:02 SPECI KNYC 061905Z 23008KT 1/2SM +RA FG FEW017 BKN035 OVC046 23/23 A2954 RMK AO2 P0009 T02280228 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T14:13:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.53","73","73","0.11","-RA:02 BR:1 |RA |RA",,,"100",,"FEW:02 17 OVC:08 35","29.36","2.00","73","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10706/06/24 14:13:02 SPECI KNYC 061913Z VRB04KT 2SM -RA BR FEW017 OVC035 23/23 A2953 RMK AO2 P0011 T02280228 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T14:21:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","75","75","0.11","BR:1 ||",,,"100",,"BKN:07 33 BKN:07 44 OVC:08 70","29.37","4.00","75","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11606/06/24 14:21:02 SPECI KNYC 061921Z 00000KT 4SM BR BKN033 BKN044 OVC070 24/24 A2954 RMK AO2 RAE18 P0011 T02390239 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T14:51:00","FM-15","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","75","75","0.07","BR:1 ||",,,"100","29.51","FEW:02 27 OVC:08 36","29.37","4.00","75","360",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11606/06/24 14:51:02 METAR KNYC 061951Z 36003KT 4SM BR FEW027 OVC036 24/24 A2954 RMK AO2 RAE18 SLP992 P0011 T02390239 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T15:00:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.54","75","75","T","-RA:02 BR:1 |RA |RA",,,"100",,"SCT:04 27 BKN:07 36 OVC:08 75","29.37","1.75","75","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12606/06/24 15:00:02 SPECI KNYC 062000Z VRB03KT 1 3/4SM -RA BR SCT027 BKN036 OVC075 24/24 A2954 RMK AO2 RAB1957 P0000 T02390239 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T15:09:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.52","75","75","0.14","+RA:02 FG:2 |FG RA |RA",,,"100",,"BKN:07 27 OVC:08 36","29.35","0.25","75","060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11706/06/24 15:09:02 SPECI KNYC 062009Z 06007KT 1/4SM +RA FG BKN027 OVC036 24/24 A2952 RMK AO2 RAB1957 P0014 T02390239 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2024-06-06T15:16:00","FM-16","7",,,,,"SNOW",,,"SNOWBOARD",,,"CENTRAL PARK CONSERVANCY AT 79TH ST TRANSVERSE MAINTENANCE YARD FACILITY",,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.53","74","74","0.18","-RA:02 FG:2 |FG RA |RA",,,"100",,"FEW:02 16 BKN:07 29 OVC:08 36","29.36","0.50","74","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12406/06/24 15:16:02 SPECI KNYC 062016Z VRB04KT 1/2SM -RA FG FEW016 BKN029 OVC036 23/23 A2953 RMK AO2 RAB1957 P0018 T02330233 $","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
